"","logFC","logCPM","LR","PValue","FDR"
"Bra022432",1.59897762876538,5.38016636864313,23.162443655601,1.48876674532442e-06,0.000286227336662175
"Bra006297",-1.27002885889533,5.31735798053964,23.1472612789555,1.50056771321603e-06,0.000286227336662175
"Bra040857",1.7518113384192,7.44562596339023,23.1013268233583,1.53684611697895e-06,0.00029083905177537
"Bra001948",-1.15032741729579,5.19427103144391,23.055222893161,1.5741430513261e-06,0.000295569953871652
"Bra004385",2.93237455803307,2.14901848804243,23.020245124367,1.60304372441133e-06,0.00029866320056203
"Bra040958",1.9609332675186,2.45959387375787,22.9188880524449,1.68983188737689e-06,0.000312410919855509
"Bra101355",1.76988244865368,2.13889658256852,22.7146939925605,1.87925322380053e-06,0.000343484218184849
"Bra039236",0.93055697159893,4.63798724447497,22.7020958633808,1.891614359786e-06,0.000343484218184849
"Bra013723",-1.40862234828412,3.16618953976384,22.6928054066488,1.90078226756199e-06,0.000343484218184849
"Bra031784",-1.54355488322247,5.26672999397697,22.652211439167,1.9413664952435e-06,0.000348200017512555
"Bra006498",-2.03830033276968,4.4873090568203,22.5785010370878,2.01729447001917e-06,0.000359138187351414
"Bra008873",1.74511933187054,1.98853287981745,22.5455435781068,2.05220040359299e-06,0.000362666062499662
"Bra001090",1.71347275927139,10.1789212643321,22.4854349955648,2.11743040294275e-06,0.00037146220660092
"Bra102159",-1.73755621421318,2.23442427981334,22.385036287897,2.23105524361559e-06,0.000386764364495918
"Bra040309",-1.55592351356427,3.13012455560663,22.3800618392221,2.23684141902857e-06,0.000386764364495918
"Bra008857",1.02656286671069,4.48173120968067,22.3082244184174,2.32209948737338e-06,0.00039863813628237
"Bra039976",-1.37034585380945,7.38604837593269,22.2267270230393,2.4227764981823e-06,0.000412971704661797
"Bra003375",-0.908679510243134,3.99666235537342,22.2108617108614,2.44287898551416e-06,0.000413295095250912
"Bra010788",1.79485483946209,4.39011525815468,22.1961617043876,2.46165426984802e-06,0.000413295095250912
"Bra014302",-1.14746060873018,6.14227612233972,22.1848018403571,2.47626253291717e-06,0.000413295095250912
"Bra002220",-1.42939348105765,5.83643261750839,22.1419785049121,2.53211759384365e-06,0.000418062777612946
"Bra102732",-1.07531306119543,3.45680103487727,22.1363007644577,2.53961743910669e-06,0.000418062777612946
"Bra020340",-0.982690161139798,5.4415138493492,22.0952777459314,2.59447192987245e-06,0.000422016810327299
"Bra018347",-1.93501656698374,5.570540942017,22.0921110431854,2.59875542683033e-06,0.000422016810327299
"Bra021681",1.14540833334113,4.10799231859038,22.039859935814,2.67046705438837e-06,0.000430751712652148
"Bra022717",0.973546237152002,5.25924745025245,22.004848260645,2.71962613334277e-06,0.000435641295505486
