"","logFC","logCPM","LR","PValue","FDR"
"Bra034120",0.79871431450505,5.02997096504228,12.8444470453495,0.000338482219836403,0.00148206989825981
"Bra027329",0.95100509128444,5.65896725923971,12.8432857038749,0.000338692361406785,0.00148271989326971
"Bra014791",0.862765758813768,5.58028657465914,12.8401074985858,0.000339268121920157,0.00148496995851922
"Bra029778",1.88786334036257,1.71984605033037,12.835553291839,0.000340094878483479,0.00148831760915366
"Bra021879",-1.21470067658372,6.04702696690014,12.8350977192972,0.000340177693414354,0.00148840900846906
"Bra025817",0.866906593464038,4.5123196764088,12.8346706367222,0.000340255347847737,0.00148847779944895
"Bra016926",-1.01124490099915,7.37442685366576,12.8315832696186,0.000340817241379655,0.0014906645276285
"Bra021325",1.07492093360186,3.64399690462089,12.8294743565487,0.000341201596399869,0.00149207408440219
"Bra040216",-0.866765799924306,5.09375706668899,12.8223745615643,0.000342498768782767,0.00149747415115973
"Bra039090",0.814428975970659,6.59593082098313,12.8215283607579,0.000342653705752168,0.00149787907676384
"Bra002683",0.753940839503801,5.67745012052249,12.8174701457153,0.000343397736332351,0.00150085855519399
"Bra006941",-2.08130221130049,1.98709951132688,12.8079703363305,0.000345145802692099,0.00150822440398217
"Bra037501",0.701492715029434,5.32684663246661,12.8003753151239,0.000346549821086534,0.0015140147287788
"Bra029833",-0.794146064847843,4.59236814185246,12.8000535272404,0.000346609433936643,0.0015140147287788
"Bra012758",0.846227393105801,4.40748221402558,12.7997813779647,0.000346659859052581,0.0015140147287788
"Bra015219",1.16137891233478,5.07668362838053,12.7973240451144,0.000347115500522411,0.0015157292768088
"Bra012511",-1.93395763190031,2.51918629114689,12.7960074797032,0.000347359868018642,0.00151652081161854
"Bra004267",-1.32250420856513,8.43402046916753,12.7945658284821,0.000347627651681037,0.00151741427179478
"Bra001288",1.79564733275859,1.6586944856793,12.7916131628726,0.000348176753107114,0.00151944066174775
"Bra037761",-1.18737551366175,7.95455074440178,12.7913898239177,0.000348218322580785,0.00151944066174775
"Bra023189",-1.29155313397375,2.63155476865531,12.7871202617632,0.000349013967753978,0.00152263599582485
"Bra000501",0.982080609420407,5.74603490422412,12.7867331353241,0.000349086200472291,0.0015226747263432
"Bra003465",-1.05516249962195,3.18742363407322,12.7858917842785,0.000349243237540716,0.00152308328271703
"Bra007418",0.823481617168435,4.26672971187574,12.7799942845559,0.000350345999920301,0.0015276153414522
"Bra038353",0.724766191562431,6.37319337531982,12.7746327281445,0.000351351594556729,0.00153172215192752
"Bra005784",1.01152256964815,5.4505751496666,12.773904546454,0.000351488394088582,0.00153204063538719
"Bra034639",-0.994963278661561,4.33214113071307,12.7732805574776,0.000351605662239165,0.00153227388690047
"Bra004706",0.973271177577477,3.52213202362195,12.7712651723382,0.00035198468931241,0.00153364757486121
"Bra033077",-2.72611726985314,2.06950067015662,12.7657370391319,0.000353026464434517,0.00153790792934913
"Bra022870",-1.31218555608418,6.21876431741716,12.7644101647891,0.00035327697595143,0.00153872034070617
"Bra004459",-0.950978920135022,7.00722431479843,12.7624429679925,0.000353648709184524,0.00154006035088618
"Bra009139",-0.976582240319291,4.5284515720322,12.7596880050289,0.0003541699665927,0.00154205090164655
"Bra009621",-0.913641155006109,3.67461636591166,12.7588337139026,0.000354331761524943,0.00154247592039313
"Bra005424",-1.31544713619046,8.58318756205586,12.7558045331019,0.000354906061702822,0.00154469617656024
"Bra034868",1.15398328361303,3.0098570739057,12.7512279670573,0.00035577551062848,0.0015482000040639
"Bra006749",-2.2921204080582,1.29615085523879,12.7498314731318,0.000356041241898885,0.00154907588845
"Bra031959",0.989021757567167,3.41633641766385,12.7483311099684,0.000356326960949516,0.00154980751006034
"Bra040452",-1.08144546625158,3.28646823020097,12.7482712424881,0.000356338366505511,0.00154980751006034
"Bra025196",0.8317432603329,4.73712002692828,12.7422224332029,0.000357492645627828,0.00155454645287122
"Bra018301",-0.833208243236469,6.17487604798696,12.7399045688785,0.000357935956598822,0.00155619261593634
"Bra018371",-1.24674853169246,4.17702688648234,12.7393193875769,0.000358047965056218,0.00155639804524528
"Bra003198",-1.26411129222361,8.45258723698261,12.7365571958508,0.000358577148442032,0.00155841648926868
"Bra034190",-2.08922260705094,1.74278093964918,12.73574005659,0.000358733847921204,0.00155876290257506
"Bra013151",-1.65040891486908,1.81202286204698,12.7354652182586,0.000358786568072116,0.00155876290257506
"Bra009745",0.787569459957184,5.09353077055991,12.7332499191475,0.000359211797521112,0.00156032827428563
"Bra014857",-1.14968634515859,4.30263960075989,12.7328542912811,0.000359287792263806,0.00156037636416124
"Bra018619",-1.08017512187601,6.84722471320874,12.7318425545443,0.000359482206920537,0.00156093863796354
"Bra015316",1.01928338897028,8.11543668599359,12.7296837664143,0.000359897393012723,0.00156245916612496
"Bra020865",3.300785201814,4.45563709779191,12.7261124443462,0.000360585304955762,0.0015651629437072
"Bra031031",0.862790585350911,5.06768834606117,12.7241263766836,0.000360968437129,0.00156654305127454
"Bra004757",1.96495190397136,2.86875959359589,12.7218735291278,0.000361403530832898,0.00156814812421699
"Bra027698",0.696428522107046,5.31691174762663,12.7200712425711,0.000361751988252017,0.00156937676636263
"Bra006156",-0.983115406671231,4.13491644120888,12.7187830949072,0.00036200124873504,0.00157017469989134
